Join_Count,TARGET_FID,xid,price202403,p_x_y,DB4201T_ID,label,KMeamsID,Krigin
1,5468,2610089261.000000000000000,14896,14896_114.3583156_30.62281848,64,41,126,18
1,5469,2610009489.000000000000000,11449,11449_114.3898267_30.63482135,62,1,26,18
1,5470,2610161744.000000000000000,14187,14187_114.3747037_30.62791841,58,21,77,18
1,5471,2610815086.000000000000000,5246,5246_114.4722224_30.61551606,69,11,57,15
1,5472,2610760098.000000000000000,10595,10595_114.4012469_30.62697685,63,1,26,16
1,5473,2611120476.000000000000000,17306,17306_114.3735638_30.63487975,64,20,68,19
1,5474,2610867526.000000000000000,10297,10297_114.4498619_30.57681228,69,11,57,17
1,5475,2700060443.000000000000000,17084,17084_114.3729424_30.62635652,58,21,77,18
1,5476,2610160788.000000000000000,10993,10993_114.4526666_30.57959513,69,11,57,17
1,5477,2610160780.000000000000000,7294,7294_114.4539369_30.58798078,69,11,57,16
1,5478,2611220866.000000000000000,8641,8641_114.434548_30.66079632,67,31,105,14
1,5479,2611220856.000000000000000,8466,8466_114.4256924_30.659157,67,31,105,15
1,5480,2610926174.000000000000000,7689,7689_114.4537495_30.5913401,69,11,57,16
1,5481,2610867798.000000000000000,7786,7786_114.4577536_30.58002021,69,11,57,16
1,5482,2610650702.000000000000000,12939,12939_114.362484_30.62762427,64,41,126,19
1,5483,2610613354.000000000000000,11111,11111_114.3837388_30.62572243,62,21,77,17
1,5484,2611076586.000000000000000,10828,10828_114.4492693_30.5787353,69,11,57,17
1,5485,2610333510.000000000000000,9701,9701_114.4285586_30.65755403,67,31,105,15
1,5486,2610160852.000000000000000,6024,6024_114.4804685_30.60548773,69,11,57,15
1,5487,2610613562.000000000000000,15527,15527_114.3964532_30.63748374,62,1,26,17
1,5488,2610605462.000000000000000,12407,12407_114.3871775_30.64060241,65,1,26,18
1,5489,2610867012.000000000000000,14663,14663_114.3735642_30.62936602,64,21,77,19
1,5490,2610867018.000000000000000,9864,9864_114.3895384_30.63770881,62,1,26,18
1,5491,2610866772.000000000000000,15166,15166_114.4017448_30.64781469,65,1,26,17
1,5492,2610160492.000000000000000,12698,12698_114.4033113_30.64430379,63,1,26,16
1,5493,2610160146.000000000000000,7988,7988_114.4831359_30.60613802,69,11,57,15
1,5494,2610613554.000000000000000,13010,13010_114.3976703_30.63945538,62,1,26,16
1,5495,2610612974.000000000000000,10422,10422_114.4006447_30.62985991,63,1,26,16
1,5496,2610154512.000000000000000,22311,22311_114.3680638_30.63206161,64,20,68,19
1,5497,2610333750.000000000000000,10857,10857_114.3929296_30.6225914,62,1,26,16
1,5498,2610333614.000000000000000,11410,11410_114.39647_30.62580459,62,1,26,16
1,5499,2610133022.000000000000000,16378,16378_114.366024_30.61999498,58,40,117,17
1,5500,2610333592.000000000000000,12087,12087_114.3968354_30.62474419,62,1,26,16
1,5501,2700060402.000000000000000,16208,16208_114.3879741_30.63795642,65,1,26,18
1,5502,2610160662.000000000000000,11536,11536_114.3641168_30.61823697,58,41,126,17
1,5503,2611189488.000000000000000,17842,17842_114.3929947_30.63679577,62,1,26,17
1,5504,2610865788.000000000000000,12582,12582_114.4508538_30.57613794,69,11,57,17
1,5505,2610612998.000000000000000,13692,13692_114.3896369_30.63582862,62,1,26,18
1,5506,2610873876.000000000000000,21666,21666_114.3724854_30.63200295,64,20,68,19
1,5507,2610873874.000000000000000,11424,11424_114.4178448_30.65023801,66,31,105,15
1,5508,2610509942.000000000000000,12792,12792_114.3804587_30.62716421,58,21,77,17
1,5509,2610164352.000000000000000,12628,12628_114.3955953_30.62672393,62,1,26,16
1,5510,2610159688.000000000000000,6488,6488_114.3063924_30.35283301,113,0,2,14
1,5511,2610158970.000000000000000,8794,8794_114.4535965_30.59047487,69,11,57,16
1,5512,2610153044.000000000000000,13125,13125_114.3981016_30.65003079,65,1,26,17
1,5513,2610160578.000000000000000,7760,7760_114.4029966_30.63237427,63,1,26,16
1,5514,2610859036.000000000000000,6452,6452_114.3643626_30.41567262,113,40,110,16
1,5515,2610072061.000000000000000,9015,9015_114.358996_30.41256038,113,40,110,15
1,5516,2700060344.000000000000000,8521,8521_114.3593803_30.41679215,113,40,110,16
1,5517,2610163858.000000000000000,8688,8688_114.3175384_30.3542445,113,0,2,14
1,5518,2610162910.000000000000000,7516,7516_114.3064839_30.35294056,113,0,2,14
1,5519,2610156754.000000000000000,10561,10561_114.1112842_30.47223046,162,40,111,14
1,5520,2610159674.000000000000000,4982,4982_114.2960253_30.33503607,116,0,2,14
1,5521,2611114746.000000000000000,9824,9824_114.3160621_30.38985466,112,1,16,15
1,5522,2610913804.000000000000000,12024,12024_114.3360384_30.37876385,112,1,16,15
1,5523,2610175630.000000000000000,12695,12695_114.3183329_30.36260493,113,1,16,15
1,5524,2610155632.000000000000000,9748,9748_114.3735509_30.31113181,113,30,84,13
1,5525,2610155962.000000000000000,7948,7948_114.3926661_30.34646642,117,30,84,14
1,5526,2610160854.000000000000000,7742,7742_114.3182547_30.35710232,113,0,2,14
1,5527,2610160850.000000000000000,7721,7721_114.314846_30.35388717,113,0,2,14
1,5528,2610162080.000000000000000,7977,7977_114.3057986_30.35067425,113,0,2,14
1,5529,2610159890.000000000000000,6961,6961_114.3187179_30.34380627,113,0,2,14
1,5530,2610159704.000000000000000,7523,7523_114.3080591_30.35164849,113,0,2,14
1,5531,2610153212.000000000000000,6336,6336_114.3096539_30.35413512,113,0,2,14
1,5532,2610972518.000000000000000,5205,5205_114.2943294_30.35340042,113,0,2,13
1,5533,2610893414.000000000000000,8598,8598_114.3261481_30.36087536,113,1,16,15
1,5534,2610867726.000000000000000,10993,10993_114.3627274_30.40530818,113,41,121,15
1,5535,2610798152.000000000000000,9361,9361_114.3252339_30.34916243,113,0,2,15
1,5536,2610154692.000000000000000,8139,8139_114.3885262_30.34639869,117,30,84,14
1,5537,2610917012.000000000000000,9691,9691_114.3038628_30.35452785,113,0,2,14
1,5538,2610125822.000000000000000,9692,9692_114.3999042_30.4287137,111,10,32,16
1,5539,2611152124.000000000000000,7942,7942_114.3013678_30.34427376,113,0,2,14
1,5540,2610988766.000000000000000,8885,8885_114.3088077_30.36635088,113,0,2,15
1,5541,2610384226.000000000000000,7949,7949_114.3989082_30.42953442,111,10,32,16
1,5542,2610317866.000000000000000,8992,8992_114.3659103_30.39462538,113,40,110,15
1,5543,2610207584.000000000000000,9530,9530_114.4145339_30.41976401,111,11,49,16
1,5544,2610163844.000000000000000,6831,6831_114.3038027_30.35348938,113,0,2,14
1,5545,2610163638.000000000000000,6813,6813_114.3066233_30.35095215,113,0,2,14
1,5546,2610163540.000000000000000,5153,5153_114.3121884_30.34989389,113,0,2,14
1,5547,2610159714.000000000000000,6206,6206_114.3091915_30.35009028,113,0,2,14
1,5548,2610155064.000000000000000,12758,12758_114.3313448_30.36010196,113,1,16,15
1,5549,2611009580.000000000000000,10886,10886_114.308074_30.37398524,113,1,16,15
1,5550,2610533066.000000000000000,13216,13216_114.3163809_30.36351814,113,1,16,15
1,5551,2610405798.000000000000000,8009,8009_114.3160707_30.35309509,113,0,2,14
1,5552,2610162144.000000000000000,1981,1981_114.3152781_30.26657351,115,0,2,12
1,5553,2610319276.000000000000000,7969,7969_114.3162429_30.36382187,113,0,2,15
1,5554,2610160256.000000000000000,7509,7509_114.3183471_30.35653815,113,0,2,14
1,5555,2610163544.000000000000000,5918,5918_114.3050161_30.34555045,113,0,2,13
1,5556,2610162912.000000000000000,8078,8078_114.3111657_30.34769078,113,0,2,14
1,5557,2610160386.000000000000000,6488,6488_114.3099671_30.34562116,113,0,2,14
1,5558,2611184358.000000000000000,8912,8912_114.3081081_30.34797563,113,0,2,14
1,5559,2610867480.000000000000000,10961,10961_114.3057566_30.34597097,113,0,2,13
1,5560,2610649764.000000000000000,12004,12004_114.2839903_30.33403556,116,1,15,14
1,5561,2610164104.000000000000000,8055,8055_114.3427357_30.37663596,113,31,97,15
1,5562,2610160568.000000000000000,6287,6287_114.3199232_30.35664341,113,0,2,14
1,5563,2610160546.000000000000000,9862,9862_114.3162029_30.36544503,113,0,2,15
1,5564,2610155920.000000000000000,8363,8363_114.3104606_30.34984851,113,0,2,14
1,5565,2610154664.000000000000000,9914,9914_114.4055517_30.42606862,111,10,32,16
1,5566,2610883690.000000000000000,6356,6356_114.2981188_30.35255678,113,0,2,13
1,5567,2610158474.000000000000000,6416,6416_113.9895448_30.58280139,107,0,10,14
1,5568,2610157010.000000000000000,6656,6656_114.0545467_30.56957166,98,0,10,13
1,5569,2611242314.000000000000000,7296,7296_114.0528165_30.5658498,98,1,24,13
1,5570,2610156768.000000000000000,8433,8433_114.0918918_30.55562336,99,31,102,14
1,5571,2611079906.000000000000000,7551,7551_114.1088984_30.55188392,99,31,102,14
1,5572,2611061342.000000000000000,6551,6551_114.0335894_30.5854518,101,0,10,12
1,5573,2610153958.000000000000000,8230,8230_114.0879882_30.46876282,162,11,51,13
1,5574,2610073446.000000000000000,7645,7645_114.1307632_30.52150068,106,11,51,15
1,5575,2610154318.000000000000000,22308,22308_113.9664969_30.44239459,103,41,122,14
1,5576,2610156606.000000000000000,6040,6040_113.9996172_30.45312035,103,40,111,13
1,5577,2611155922.000000000000000,7404,7404_114.0800695_30.5321038,99,31,102,13
1,5578,2611109144.000000000000000,8279,8279_114.0122567_30.57707771,101,1,24,13
1,5579,2610158504.000000000000000,5208,5208_114.0241237_30.44173264,103,40,111,13
1,5580,2610162014.000000000000000,8526,8526_114.1182725_30.55496677,99,31,102,14
1,5581,2610158880.000000000000000,5450,5450_114.0265221_30.56152535,101,0,10,12
1,5582,2610153206.000000000000000,8187,8187_114.0041535_30.58149214,101,1,24,13
1,5583,2611116960.000000000000000,8164,8164_114.0353613_30.56694707,101,1,24,13
1,5584,2610358062.000000000000000,8417,8417_114.0805724_30.53758184,99,31,102,13
1,5585,2610157056.000000000000000,6960,6960_114.0202763_30.58586549,101,0,10,12
1,5586,2610155722.000000000000000,6800,6800_114.0457858_30.50435286,106,20,64,13
1,5587,2610157092.000000000000000,10728,10728_114.0864212_30.55250471,99,31,102,14
1,5588,2611137818.000000000000000,7319,7319_114.0993922_30.51382236,106,11,51,14
1,5589,2610153926.000000000000000,7038,7038_114.002762_30.45364888,103,40,111,13
1,5590,2610310344.000000000000000,3378,3378_114.0092691_30.57777039,101,1,24,13
1,5591,2610154320.000000000000000,7567,7567_114.0210388_30.56462994,101,1,24,14
1,5592,2610547582.000000000000000,7280,7280_114.0348204_30.58123974,101,0,10,13
1,5593,2611123196.000000000000000,8928,8928_114.140268_30.52190833,106,11,51,15
1,5594,2610153892.000000000000000,6867,6867_114.0798902_30.59409792,98,31,102,13
1,5595,2610156920.000000000000000,6764,6764_114.0045553_30.58228566,101,1,24,13
1,5596,2611204142.000000000000000,7149,7149_114.0089733_30.57782285,101,1,24,13
1,5597,2611023078.000000000000000,8970,8970_114.1421648_30.52429446,106,11,51,15
1,5598,2610156078.000000000000000,6398,6398_114.0106597_30.44368475,103,40,111,13
1,5599,2610154598.000000000000000,8683,8683_114.0583587_30.56521386,98,31,102,14
1,5600,2611255040.000000000000000,7562,7562_114.0054898_30.58060833,101,1,24,13
1,5601,2610156580.000000000000000,7936,7936_114.073717_30.56078055,99,31,102,14
1,5602,2610941466.000000000000000,6082,6082_114.5654713_30.70302986,145,30,95,12
1,5603,2611025980.000000000000000,6645,6645_114.0374281_30.58384161,101,0,10,13
1,5604,2610075964.000000000000000,5566,5566_114.0397537_30.57700373,101,0,10,13
1,5605,2610155930.000000000000000,6003,6003_114.0367023_30.4363948,103,40,111,13
1,5606,2610153464.000000000000000,7701,7701_114.0112934_30.57851388,101,1,24,13
1,5607,2610928784.000000000000000,9998,9998_114.1154352_30.52183967,106,11,51,14
1,5608,2610867640.000000000000000,4808,4808_114.0377008_30.58450244,101,0,10,13
1,5609,2611099808.000000000000000,6712,6712_114.0504032_30.5688019,98,0,10,13
1,5610,2610160096.000000000000000,4304,4304_114.0179544_30.59032289,101,0,10,12
1,5611,2610156944.000000000000000,6315,6315_114.0352691_30.57864891,101,0,10,13
1,5612,2610655258.000000000000000,6687,6687_114.1156702_30.47408912,162,11,51,14
1,5613,2610154596.000000000000000,6519,6519_114.0443726_30.50322302,106,20,64,13
1,5614,2610155582.000000000000000,7864,7864_114.012668_30.44204615,103,41,122,13
1,5615,2610153272.000000000000000,7834,7834_114.04181_30.57994393,101,0,10,13
1,5616,2611033050.000000000000000,10686,10686_114.1150061_30.51828436,106,11,51,14
1,5617,2610154684.000000000000000,9294,9294_114.089527_30.47174418,162,11,51,13
1,5618,2611096422.000000000000000,8823,8823_114.1215885_30.48113753,162,11,51,15
1,5619,2610153210.000000000000000,7475,7475_114.0911495_30.55824075,99,31,102,14
1,5620,2610154730.000000000000000,8702,8702_114.0928716_30.47067407,162,11,51,13
1,5621,2610095760.000000000000000,7893,7893_114.1193079_30.47947717,162,11,51,14
1,5622,2610518502.000000000000000,3918,3918_114.5594296_30.65386196,145,1,29,11
1,5623,2611087972.000000000000000,7241,7241_114.1014458_30.51456713,106,11,51,14
1,5624,2610132984.000000000000000,4853,4853_114.0201903_30.57688879,101,0,10,13
1,5625,2610154048.000000000000000,5316,5316_114.0171338_30.59278561,101,0,10,12
1,5626,2610836818.000000000000000,7672,7672_114.0243044_30.57338586,101,0,10,13
1,5627,2611214656.000000000000000,6136,6136_114.0265318_30.56985264,101,0,10,13
1,5628,2610153456.000000000000000,6670,6670_114.0424493_30.57659584,101,0,10,13
1,5629,2610311664.000000000000000,7408,7408_114.0242661_30.5753567,101,0,10,13
1,5630,2610098540.000000000000000,5548,5548_114.0388261_30.58089851,101,0,10,13
1,5631,2610908042.000000000000000,5047,5047_114.0298499_30.57564353,101,0,10,13
1,5632,2610108862.000000000000000,7378,7378_114.0339435_30.57330849,101,0,10,13
1,5633,2610156844.000000000000000,8981,8981_114.0241142_30.57693681,101,0,10,13
1,5634,2610154244.000000000000000,4494,4494_114.0140123_30.58303556,101,0,10,13
1,5635,2610907882.000000000000000,7527,7527_114.0374234_30.5784864,101,0,10,13
1,5636,2610154842.000000000000000,7581,7581_114.1092109_30.52106653,106,11,51,14
1,5637,2610156368.000000000000000,8111,8111_114.0308084_30.44853506,103,40,111,13
1,5638,2610152986.000000000000000,6514,6514_114.0779517_30.59340227,98,31,102,13
1,5639,2611185312.000000000000000,6358,6358_114.0345547_30.58177961,101,0,10,13
1,5640,2610929672.000000000000000,5958,5958_114.5712706_30.6953133,145,30,95,13
1,5641,2610933922.000000000000000,4382,4382_114.0455413_30.50694252,106,20,64,13
1,5642,2610154560.000000000000000,10718,10718_114.1039059_30.47271945,162,11,51,14
1,5643,2611003456.000000000000000,6693,6693_114.0153898_30.58558111,101,0,10,12
1,5644,2610161694.000000000000000,6421,6421_114.0282347_30.579116,101,0,10,13
1,5645,2610921728.000000000000000,5094,5094_114.0214785_30.57513306,101,0,10,13
1,5646,2611061786.000000000000000,7156,7156_114.0561622_30.56604351,98,1,24,14
1,5647,2610156236.000000000000000,8613,8613_114.0109383_30.57422792,101,1,24,13
1,5648,2610154366.000000000000000,6106,6106_114.0188041_30.5763251,101,0,10,13
1,5649,2611123506.000000000000000,5902,5902_114.0166258_30.4501713,103,40,111,13
1,5650,2610874750.000000000000000,8559,8559_114.1155844_30.55612876,99,31,102,14
1,5651,2610879338.000000000000000,7783,7783_114.014364_30.57645891,101,1,24,13
1,5652,2610236386.000000000000000,4593,4593_114.0133898_30.45310974,103,40,111,13
1,5653,2610153170.000000000000000,6349,6349_114.0407468_30.58030981,101,0,10,13
1,5654,2610866632.000000000000000,4304,4304_114.0170057_30.58264051,101,0,10,12
1,5655,2610153868.000000000000000,6751,6751_114.5976758_30.70004063,145,30,95,13
1,5656,2610157584.000000000000000,7642,7642_114.0351863_30.57702541,101,0,10,13
1,5657,2610157244.000000000000000,4452,4452_114.0304253_30.57747272,101,0,10,13
1,5658,2610157254.000000000000000,7320,7320_114.0327685_30.57229344,101,1,24,13
1,5659,2610157130.000000000000000,3325,3325_114.0195126_30.59291688,101,0,10,12
1,5660,2610154374.000000000000000,4334,4334_114.0128775_30.59012646,101,0,10,12
1,5661,2610154328.000000000000000,8196,8196_114.0255085_30.57562173,101,0,10,13
1,5662,2610153472.000000000000000,8627,8627_114.0344742_30.57420018,101,0,10,13
1,5663,2610154310.000000000000000,3692,3692_114.0257817_30.58812246,101,0,10,12
1,5664,2611127682.000000000000000,4979,4979_114.020136_30.59058906,101,0,10,12
1,5665,2610938956.000000000000000,9226,9226_114.0256945_30.58305221,101,0,10,13
1,5666,2610913812.000000000000000,4357,4357_114.0250176_30.58694027,101,0,10,12
1,5667,2610905930.000000000000000,4334,4334_114.0265309_30.58913282,101,0,10,12
1,5668,2610878914.000000000000000,8136,8136_114.015394_30.58967203,101,0,10,12
1,5669,2610867014.000000000000000,8608,8608_114.0262625_30.58336403,101,0,10,13
1,5670,2610866620.000000000000000,5750,5750_114.0041049_30.58603088,101,0,10,13
1,5671,2611104124.000000000000000,6257,6257_114.0397579_30.45221571,103,40,111,13
1,5672,2611253178.000000000000000,4631,4631_114.5508895_30.67822001,145,1,29,13
1,5673,2610161668.000000000000000,5672,5672_114.039115_30.57980919,101,0,10,13
1,5674,2611121776.000000000000000,7336,7336_114.1220362_30.47645529,162,11,51,14
1,5675,2610926224.000000000000000,5622,5622_114.020591_30.57880888,101,0,10,13
1,5676,2611208910.000000000000000,7565,7565_114.0332559_30.58541677,101,0,10,12
1,5677,2610905942.000000000000000,8828,8828_114.0301051_30.58159935,101,0,10,13
1,5678,2610154132.000000000000000,6063,6063_114.0466504_30.50978561,106,20,64,13
1,5679,2610158528.000000000000000,13831,13831_114.0237069_30.58707265,101,0,10,12
1,5680,2610163546.000000000000000,4568,4568_114.0362642_30.57174234,101,0,10,13
1,5681,2610932758.000000000000000,4159,4159_114.0221994_30.5871602,101,0,10,12
1,5682,2610910844.000000000000000,5173,5173_114.0209057_30.58495985,101,0,10,12
1,5683,2610218582.000000000000000,5277,5277_114.0257428_30.57737172,101,0,10,13
1,5684,2610155786.000000000000000,9577,9577_114.0082612_30.57497364,101,1,24,13
1,5685,2610163490.000000000000000,4391,4391_114.056832_30.50888092,106,20,64,13
1,5686,2610161656.000000000000000,4224,4224_114.0242346_30.57897099,101,0,10,13
1,5687,2610161654.000000000000000,5736,5736_114.0346486_30.57414908,101,0,10,13
1,5688,2610161650.000000000000000,5411,5411_114.028979_30.57204235,101,0,10,13
1,5689,2610160080.000000000000000,4979,4979_114.0287722_30.59074324,101,0,10,11
1,5690,2610160092.000000000000000,3128,3128_114.0278473_30.59124209,101,0,10,11
1,5691,2610160078.000000000000000,6930,6930_114.0294695_30.59049629,101,0,10,11
1,5692,2610159916.000000000000000,5388,5388_114.0166221_30.57640108,101,0,10,13
1,5693,2610313502.000000000000000,5843,5843_114.5683287_30.68087884,145,0,12,13
1,5694,2610886870.000000000000000,5903,5903_114.1413345_30.52333625,106,11,51,15
1,5695,2610866636.000000000000000,4017,4017_114.0253723_30.58855843,101,0,10,12
1,5696,2610667984.000000000000000,7397,7397_114.1252051_30.48076322,162,11,51,15
1,5697,2610153916.000000000000000,8712,8712_114.0126286_30.57558351,101,1,24,13
1,5698,2611152810.000000000000000,7903,7903_114.0402613_30.57949106,101,0,10,13
1,5699,2610599862.000000000000000,3576,3576_114.0230087_30.57537747,101,0,10,13
1,5700,2610158522.000000000000000,7993,7993_114.0366769_30.44790987,103,40,111,13
1,5701,2610161444.000000000000000,4623,4623_114.0193796_30.58927977,101,0,10,12
1,5702,2610159966.000000000000000,4977,4977_114.0365587_30.57817113,101,0,10,13
1,5703,2610159962.000000000000000,6053,6053_114.0370714_30.58404333,101,0,10,13
1,5704,2610159960.000000000000000,5231,5231_114.0365513_30.5776601,101,0,10,13
1,5705,2610159958.000000000000000,5558,5558_114.037514_30.57952076,101,0,10,13
1,5706,2610159264.000000000000000,5678,5678_114.0852894_30.46792854,162,10,34,14
1,5707,2610157540.000000000000000,4606,4606_114.0341093_30.5773984,101,0,10,13
1,5708,2610157538.000000000000000,3394,3394_114.0237974_30.58762877,101,0,10,12
1,5709,2610157516.000000000000000,4714,4714_114.0245533_30.58952948,101,0,10,12
1,5710,2611092252.000000000000000,6511,6511_114.0288884_30.58771976,101,0,10,12
1,5711,2610978748.000000000000000,6466,6466_114.0284486_30.57148909,101,0,10,13
1,5712,2610109041.000000000000000,6495,6495_114.0342917_30.57633506,101,0,10,13
1,5713,2610357982.000000000000000,4729,4729_114.5753435_30.65407096,145,1,29,12
1,5714,2611167884.000000000000000,5715,5715_114.0310538_30.59012678,101,0,10,11
1,5715,2610515742.000000000000000,4686,4686_114.0166671_30.577803,101,0,10,13
1,5716,2610330422.000000000000000,6814,6814_114.0384019_30.57913423,101,0,10,13
1,5717,2610171608.000000000000000,5978,5978_114.0303052_30.5720448,101,0,10,13
1,5718,2610110240.000000000000000,5302,5302_114.0356384_30.58310701,101,0,10,13
1,5719,2610074024.000000000000000,5295,5295_114.0280309_30.57699289,101,0,10,13
1,5720,2610158458.000000000000000,6485,6485_114.0173174_30.58062787,101,0,10,12
1,5721,2610160128.000000000000000,4096,4096_114.0163907_30.58453461,101,0,10,12
1,5722,2610159672.000000000000000,3894,3894_114.0335481_30.57791709,101,0,10,13
1,5723,2610159666.000000000000000,4838,4838_114.0219358_30.58506688,101,0,10,12
1,5724,2610159662.000000000000000,6144,6144_114.0275065_30.58082842,101,0,10,13
1,5725,2610159660.000000000000000,4301,4301_114.0389268_30.57529065,101,0,10,13
1,5726,2610157488.000000000000000,4650,4650_114.0371325_30.58349502,101,0,10,13
1,5727,2610154282.000000000000000,6532,6532_114.0774472_30.42507401,163,40,111,13
1,5728,2610154204.000000000000000,5954,5954_114.0177438_30.57526514,101,0,10,13
1,5729,2610922908.000000000000000,8386,8386_114.0208969_30.58654196,101,0,10,12
1,5730,2610906892.000000000000000,5852,5852_114.0240861_30.58653136,101,0,10,12
1,5731,2610433422.000000000000000,6423,6423_114.5745394_30.69379291,145,30,95,13
1,5732,2610524382.000000000000000,6319,6319_114.0169636_30.57405307,101,0,10,13
1,5733,2610078760.000000000000000,5249,5249_114.0077286_30.57961897,101,0,10,13
1,5734,2700060303.000000000000000,5074,5074_114.0217947_30.58043222,101,0,10,13
1,5735,2610161818.000000000000000,6560,6560_114.089688_30.56627857,98,30,90,14
1,5736,2610161220.000000000000000,4040,4040_114.0278723_30.57523646,101,0,10,13
1,5737,2610157972.000000000000000,5613,5613_114.0326698_30.57358287,101,0,10,13
1,5738,2611181026.000000000000000,8181,8181_114.0264715_30.58768696,101,0,10,12
1,5739,2610894866.000000000000000,7646,7646_114.0099433_30.57960347,101,1,24,13
1,5740,2610157116.000000000000000,5516,5516_114.0329671_30.44260027,103,40,111,13
1,5741,2610161260.000000000000000,3034,3034_114.025275_30.58715392,101,0,10,12
1,5742,2610157826.000000000000000,5204,5204_114.0190971_30.58191342,101,0,10,12
1,5743,2610156802.000000000000000,5253,5253_114.0234353_30.58562923,101,0,10,12
1,5744,2610155946.000000000000000,6080,6080_114.0305318_30.57610538,101,0,10,13
1,5745,2610154250.000000000000000,4958,4958_114.0318126_30.57638307,101,0,10,13
1,5746,2610886436.000000000000000,5722,5722_114.1260579_30.55784904,99,30,90,14
1,5747,2610630302.000000000000000,6554,6554_114.0339435_30.57330849,101,0,10,13
1,5748,2610917306.000000000000000,5486,5486_114.011199_30.58454473,101,0,10,12
1,5749,2610155978.000000000000000,8374,8374_114.0585189_30.56490598,98,31,102,14
1,5750,2610153384.000000000000000,4878,4878_114.0146509_30.5901637,101,0,10,12
1,5751,2610894002.000000000000000,6378,6378_114.5662426_30.69439116,145,30,95,13
1,5752,2610085686.000000000000000,4260,4260_114.0160908_30.59000159,101,0,10,12
1,5753,2610904476.000000000000000,5054,5054_114.0264932_30.57610584,101,0,10,13
1,5754,2610161146.000000000000000,5698,5698_114.0307133_30.57723097,101,0,10,13
1,5755,2610159824.000000000000000,4325,4325_114.0717999_30.40283456,164,40,111,13
1,5756,2610161144.000000000000000,4460,4460_114.0356842_30.58266149,101,0,10,13
1,5757,2610161142.000000000000000,5464,5464_114.0346632_30.57646767,101,0,10,13
1,5758,2610914100.000000000000000,8292,8292_114.0361148_30.58523661,101,0,10,12
1,5759,2610913280.000000000000000,7726,7726_114.0292548_30.58420997,101,0,10,13
1,5760,2611095442.000000000000000,8438,8438_114.0245015_30.57188073,101,0,10,13
1,5761,2610161160.000000000000000,3513,3513_114.0191084_30.58753539,101,0,10,12
1,5762,2610160294.000000000000000,5019,5019_114.025288_30.57801296,101,0,10,13
1,5763,2610159064.000000000000000,5056,5056_114.0216143_30.57719419,101,0,10,13
1,5764,2610154464.000000000000000,5825,5825_114.0488969_30.50341499,106,20,64,13
1,5765,2611283588.000000000000000,3628,3628_114.0166684_30.58800217,101,0,10,12
1,5766,2610907886.000000000000000,8796,8796_114.0181708_30.5851123,101,0,10,12
1,5767,2610895318.000000000000000,5112,5112_114.0203783_30.58019362,101,0,10,12
1,5768,2610892294.000000000000000,6484,6484_114.0167507_30.57713305,101,0,10,13
1,5769,2610160924.000000000000000,5372,5372_114.0266746_30.58945527,101,0,10,12
1,5770,2610630248.000000000000000,5489,5489_114.5671016_30.67146392,145,0,12,12
1,5771,2610155882.000000000000000,9662,9662_114.5782814_30.7307571,145,30,95,13
1,5772,2611180604.000000000000000,5266,5266_114.5732316_30.70306194,145,30,95,13
1,5773,2610156124.000000000000000,4859,4859_114.5566984_30.66533997,145,1,29,12
1,5774,2610546142.000000000000000,3705,3705_114.5723728_30.65181036,145,1,29,12
1,5775,2610159300.000000000000000,6180,6180_114.5745394_30.69379291,145,30,95,13
1,5776,2610154350.000000000000000,6458,6458_114.5739872_30.68899115,145,30,95,13
1,5777,2610955372.000000000000000,5917,5917_114.5630267_30.6747925,145,0,12,13
1,5778,2610313342.000000000000000,5440,5440_114.5692514_30.67172398,145,0,12,12
1,5779,2610970074.000000000000000,5767,5767_114.5633107_30.70700753,145,30,95,12
1,5780,2611059296.000000000000000,4425,4425_114.5745219_30.68132598,145,30,95,13
1,5781,2610155146.000000000000000,5450,5450_114.6946607_30.60048998,152,20,69,14
1,5782,2610469542.000000000000000,4479,4479_114.5655377_30.70690003,145,31,108,12
1,5783,2611194156.000000000000000,6138,6138_114.5609101_30.66902029,145,0,12,12
1,5784,2610205462.000000000000000,4488,4488_114.5558908_30.6638356,145,1,29,12
1,5785,2610992936.000000000000000,3082,3082_114.5685805_30.65076355,145,1,29,11
1,5786,2610159278.000000000000000,6436,6436_114.5738467_30.70058595,145,30,95,13
1,5787,2610154990.000000000000000,4441,4441_114.59499_30.63535039,152,1,29,12
1,5788,2610156244.000000000000000,6795,6795_114.609072_30.68701632,145,30,95,13
1,5789,2610159370.000000000000000,4994,4994_114.0079445_30.58615017,101,0,10,13
1,5790,2610867534.000000000000000,5043,5043_114.7960378_30.8437788,144,10,47,13
1,5791,2610153758.000000000000000,5891,5891_114.5658209_30.6734456,145,0,12,13
1,5792,2610895082.000000000000000,3152,3152_114.5572984_30.65810532,145,1,29,12
1,5793,2611177348.000000000000000,2763,2763_114.5681033_30.66680567,145,1,29,12
1,5794,2611123900.000000000000000,5989,5989_114.5661804_30.69754148,145,30,95,13
1,5795,2610154450.000000000000000,3544,3544_114.5708231_30.66956264,145,1,29,12
1,5796,2610154360.000000000000000,4717,4717_114.5635214_30.65207567,145,1,29,11
1,5797,2610159000.000000000000000,7112,7112_114.5781585_30.67242883,145,1,29,12
1,5798,2610367984.000000000000000,4435,4435_114.5762137_30.64875328,145,1,29,12
1,5799,2611033958.000000000000000,5322,5322_114.5673659_30.70584223,145,30,95,12
